line,type,issue,detail
6871,normalize,date_normalized,"{""event_date"": ""2012-02-09T07:00:00Z""}"
6872,normalize,date_normalized,"{""event_date"": ""2013-03-19T06:00:00Z""}"
6873,normalize,date_normalized,"{""event_date"": ""2011-05-04T06:00:00Z""}"
6874,normalize,date_normalized,"{""event_date"": ""2012-02-09T07:00:00Z""}"
6875,normalize,date_normalized,"{""event_date"": ""2013-12-22T07:00:00Z""}"
6876,normalize,date_normalized,"{""event_date"": ""2014-05-27T06:00:00Z""}"
6877,normalize,date_normalized,"{""event_date"": ""2013-04-24T06:00:00Z""}"
6878,normalize,date_normalized,"{""event_date"": ""2014-12-09T07:00:00Z""}"
6879,normalize,date_normalized,"{""event_date"": ""2014-05-19T06:00:00Z""}"
6880,normalize,date_normalized,"{""event_date"": ""2013-07-11T06:00:00Z""}"
6881,normalize,date_normalized,"{""event_date"": ""2011-03-03T07:00:00Z""}"
6882,normalize,date_normalized,"{""event_date"": ""2013-03-19T06:00:00Z""}"
6883,normalize,date_normalized,"{""event_date"": ""2011-06-04T06:00:00Z""}"
6884,normalize,date_normalized,"{""event_date"": ""2010-11-23T07:00:00Z""}"
6885,normalize,date_normalized,"{""event_date"": ""2013-08-29T06:00:00Z""}"
6886,normalize,date_normalized,"{""event_date"": ""2011-07-22T06:00:00Z""}"
6887,normalize,date_normalized,"{""event_date"": ""2014-05-26T06:00:00Z""}"
6888,normalize,date_normalized,"{""event_date"": ""2012-08-28T06:00:00Z""}"
6889,normalize,date_normalized,"{""event_date"": ""2016-10-27T06:00:00Z""}"
6890,normalize,date_normalized,"{""event_date"": ""2016-04-21T06:00:00Z""}"
6891,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6892,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6893,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6894,normalize,date_normalized,"{""event_date"": ""2010-06-11T06:00:00Z""}"
6895,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6896,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6897,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6898,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6899,normalize,date_normalized,"{""event_date"": ""2016-05-18T06:00:00Z""}"
6900,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6901,normalize,date_normalized,"{""event_date"": ""2016-04-14T06:00:00Z""}"
6902,normalize,date_normalized,"{""event_date"": ""2016-03-01T07:00:00Z""}"
6903,normalize,date_normalized,"{""event_date"": ""2016-04-14T06:00:00Z""}"
6904,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6905,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6906,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6907,normalize,date_normalized,"{""event_date"": ""2018-04-15T06:00:00Z""}"
6908,normalize,date_normalized,"{""event_date"": ""2016-11-14T07:00:00Z""}"
6909,normalize,date_normalized,"{""event_date"": ""2016-12-29T07:00:00Z""}"
6910,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6911,normalize,date_normalized,"{""event_date"": ""2014-10-15T06:00:00Z""}"
6912,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
6913,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6914,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
6915,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6916,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6917,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6918,normalize,date_normalized,"{""event_date"": ""2015-11-12T07:00:00Z""}"
6919,normalize,date_normalized,"{""event_date"": ""2016-02-08T07:00:00Z""}"
6920,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6921,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6922,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6923,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6924,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6925,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
6926,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
6927,normalize,date_normalized,"{""event_date"": ""2015-05-01T06:00:00Z""}"
6928,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6929,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
6930,normalize,date_normalized,"{""event_date"": ""2015-07-09T06:00:00Z""}"
6931,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6932,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6933,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6934,normalize,date_normalized,"{""event_date"": ""2015-09-10T06:00:00Z""}"
6935,normalize,date_normalized,"{""event_date"": ""2011-03-14T06:00:00Z""}"
6936,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
6937,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6938,normalize,date_normalized,"{""event_date"": ""2015-08-05T06:00:00Z""}"
6939,normalize,date_normalized,"{""event_date"": ""2015-12-31T07:00:00Z""}"
6940,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
6941,normalize,date_normalized,"{""event_date"": ""2015-08-29T06:00:00Z""}"
6942,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6943,normalize,date_normalized,"{""event_date"": ""2011-10-19T06:00:00Z""}"
6944,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6945,normalize,date_normalized,"{""event_date"": ""2015-09-11T06:00:00Z""}"
6946,normalize,date_normalized,"{""event_date"": ""2015-09-10T06:00:00Z""}"
6947,normalize,date_normalized,"{""event_date"": ""2016-05-01T06:00:00Z""}"
6948,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6949,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6950,normalize,date_normalized,"{""event_date"": ""2014-09-06T06:00:00Z""}"
6951,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6952,normalize,date_normalized,"{""event_date"": ""2011-03-14T06:00:00Z""}"
6953,normalize,date_normalized,"{""event_date"": ""2014-08-27T06:00:00Z""}"
6954,normalize,date_normalized,"{""event_date"": ""2015-02-05T07:00:00Z""}"
6955,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6956,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
6957,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6958,normalize,date_normalized,"{""event_date"": ""2016-05-01T06:00:00Z""}"
6959,normalize,date_normalized,"{""event_date"": ""2015-02-15T07:00:00Z""}"
6960,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6961,normalize,date_normalized,"{""event_date"": ""2016-08-02T06:00:00Z""}"
6962,normalize,date_normalized,"{""event_date"": ""2010-04-06T06:00:00Z""}"
6963,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
6964,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6965,normalize,date_normalized,"{""event_date"": ""2015-12-15T07:00:00Z""}"
6966,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
6967,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
6968,normalize,date_normalized,"{""event_date"": ""2015-04-04T06:00:00Z""}"
6969,normalize,date_normalized,"{""event_date"": ""2015-08-22T06:00:00Z""}"
6970,normalize,date_normalized,"{""event_date"": ""2016-05-18T06:00:00Z""}"
6971,normalize,date_normalized,"{""event_date"": ""2010-06-09T06:00:00Z""}"
6972,normalize,date_normalized,"{""event_date"": ""2015-11-09T07:00:00Z""}"
6973,normalize,date_normalized,"{""event_date"": ""2016-04-25T06:00:00Z""}"
6974,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6975,normalize,date_normalized,"{""event_date"": ""2015-09-03T06:00:00Z""}"
6976,normalize,date_normalized,"{""event_date"": ""2016-04-01T06:00:00Z""}"
6977,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6978,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6979,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6980,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6981,normalize,date_normalized,"{""event_date"": ""2011-12-21T07:00:00Z""}"
6982,normalize,date_normalized,"{""event_date"": ""2014-08-27T06:00:00Z""}"
6983,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6984,normalize,date_normalized,"{""event_date"": ""2016-08-02T06:00:00Z""}"
6985,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6986,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
6987,normalize,date_normalized,"{""event_date"": ""2016-05-12T06:00:00Z""}"
6988,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
6989,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
6990,normalize,date_normalized,"{""event_date"": ""2015-08-17T06:00:00Z""}"
6991,normalize,date_normalized,"{""event_date"": ""2015-08-22T06:00:00Z""}"
6992,normalize,date_normalized,"{""event_date"": ""2010-07-21T06:00:00Z""}"
6993,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
6994,normalize,date_normalized,"{""event_date"": ""2015-11-18T07:00:00Z""}"
6995,normalize,date_normalized,"{""event_date"": ""2015-10-16T06:00:00Z""}"
6996,normalize,date_normalized,"{""event_date"": ""2015-07-26T06:00:00Z""}"
6997,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
6998,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
6999,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7000,normalize,date_normalized,"{""event_date"": ""2014-08-18T06:00:00Z""}"
7001,normalize,date_normalized,"{""event_date"": ""2015-09-09T06:00:00Z""}"
7002,normalize,date_normalized,"{""event_date"": ""2018-04-13T06:00:00Z""}"
7003,normalize,date_normalized,"{""event_date"": ""2015-09-13T06:00:00Z""}"
7004,normalize,date_normalized,"{""event_date"": ""2015-02-18T07:00:00Z""}"
7005,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7006,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
7007,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7008,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7009,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7010,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
7011,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7012,normalize,date_normalized,"{""event_date"": ""2011-12-23T07:00:00Z""}"
7013,normalize,date_normalized,"{""event_date"": ""2015-03-11T06:00:00Z""}"
7014,normalize,date_normalized,"{""event_date"": ""2015-02-05T07:00:00Z""}"
7015,normalize,date_normalized,"{""event_date"": ""2015-09-03T06:00:00Z""}"
7016,normalize,date_normalized,"{""event_date"": ""2015-09-02T06:00:00Z""}"
7017,normalize,date_normalized,"{""event_date"": ""2015-09-12T06:00:00Z""}"
7018,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7019,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7020,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7021,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7022,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
7023,normalize,date_normalized,"{""event_date"": ""2010-06-09T06:00:00Z""}"
7024,normalize,date_normalized,"{""event_date"": ""2014-10-06T06:00:00Z""}"
7025,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7026,normalize,date_normalized,"{""event_date"": ""2015-05-01T06:00:00Z""}"
7027,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7028,normalize,date_normalized,"{""event_date"": ""2015-05-01T06:00:00Z""}"
7029,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7030,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7031,normalize,date_normalized,"{""event_date"": ""2015-02-08T07:00:00Z""}"
7032,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7033,normalize,date_normalized,"{""event_date"": ""2012-02-06T07:00:00Z""}"
7034,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7035,normalize,date_normalized,"{""event_date"": ""2014-08-27T06:00:00Z""}"
7036,normalize,date_normalized,"{""event_date"": ""2016-02-03T07:00:00Z""}"
7037,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7038,normalize,date_normalized,"{""event_date"": ""2016-08-02T06:00:00Z""}"
7039,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7040,normalize,date_normalized,"{""event_date"": ""2014-12-02T07:00:00Z""}"
7041,normalize,date_normalized,"{""event_date"": ""2011-12-26T07:00:00Z""}"
7042,normalize,date_normalized,"{""event_date"": ""2016-08-14T06:00:00Z""}"
7043,normalize,date_normalized,"{""event_date"": ""2016-02-02T07:00:00Z""}"
7044,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7045,normalize,date_normalized,"{""event_date"": ""2014-12-02T07:00:00Z""}"
7046,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7047,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7048,normalize,date_normalized,"{""event_date"": ""2015-04-04T06:00:00Z""}"
7049,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7050,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7051,normalize,date_normalized,"{""event_date"": ""2010-07-21T06:00:00Z""}"
7052,normalize,date_normalized,"{""event_date"": ""2015-09-06T06:00:00Z""}"
7053,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7054,normalize,date_normalized,"{""event_date"": ""2016-05-12T06:00:00Z""}"
7055,normalize,date_normalized,"{""event_date"": ""2015-05-01T06:00:00Z""}"
7056,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
7057,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7058,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7059,normalize,date_normalized,"{""event_date"": ""2014-12-04T07:00:00Z""}"
7060,normalize,date_normalized,"{""event_date"": ""2010-02-10T07:00:00Z""}"
7061,normalize,date_normalized,"{""event_date"": ""2018-04-13T06:00:00Z""}"
7062,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7063,normalize,date_normalized,"{""event_date"": ""2015-09-06T06:00:00Z""}"
7064,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7065,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7066,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
7067,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7068,normalize,date_normalized,"{""event_date"": ""2015-09-02T06:00:00Z""}"
7069,normalize,date_normalized,"{""event_date"": ""2015-09-02T06:00:00Z""}"
7070,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7071,normalize,date_normalized,"{""event_date"": ""2010-06-09T06:00:00Z""}"
7072,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
7073,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7074,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7075,normalize,date_normalized,"{""event_date"": ""2016-03-29T06:00:00Z""}"
7076,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7077,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7078,normalize,date_normalized,"{""event_date"": ""2015-09-19T06:00:00Z""}"
7079,normalize,date_normalized,"{""event_date"": ""2015-10-22T06:00:00Z""}"
7080,normalize,date_normalized,"{""event_date"": ""2015-12-31T07:00:00Z""}"
7081,normalize,date_normalized,"{""event_date"": ""2011-03-15T06:00:00Z""}"
7082,normalize,date_normalized,"{""event_date"": ""2015-11-18T07:00:00Z""}"
7083,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7084,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7085,normalize,date_normalized,"{""event_date"": ""2015-09-06T06:00:00Z""}"
7086,normalize,date_normalized,"{""event_date"": ""2015-09-28T06:00:00Z""}"
7087,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7088,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7089,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7090,normalize,date_normalized,"{""event_date"": ""2016-02-03T07:00:00Z""}"
7091,normalize,date_normalized,"{""event_date"": ""2010-05-24T06:00:00Z""}"
7092,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
7093,normalize,date_normalized,"{""event_date"": ""2015-08-05T06:00:00Z""}"
7094,normalize,date_normalized,"{""event_date"": ""2014-08-07T06:00:00Z""}"
7095,normalize,date_normalized,"{""event_date"": ""2014-12-02T07:00:00Z""}"
7096,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7097,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7098,normalize,date_normalized,"{""event_date"": ""2015-09-01T06:00:00Z""}"
7099,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7100,normalize,date_normalized,"{""event_date"": ""2011-04-19T06:00:00Z""}"
7101,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
7102,normalize,date_normalized,"{""event_date"": ""2016-01-24T07:00:00Z""}"
7103,normalize,date_normalized,"{""event_date"": ""2015-05-01T06:00:00Z""}"
7104,normalize,date_normalized,"{""event_date"": ""2015-09-09T06:00:00Z""}"
7105,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7106,normalize,date_normalized,"{""event_date"": ""2014-12-23T07:00:00Z""}"
7107,normalize,date_normalized,"{""event_date"": ""2016-05-22T06:00:00Z""}"
7108,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7109,normalize,date_normalized,"{""event_date"": ""2011-12-08T07:00:00Z""}"
7110,normalize,date_normalized,"{""event_date"": ""2015-12-15T07:00:00Z""}"
7111,normalize,date_normalized,"{""event_date"": ""2015-04-12T06:00:00Z""}"
7112,normalize,date_normalized,"{""event_date"": ""2015-01-09T07:00:00Z""}"
7113,normalize,date_normalized,"{""event_date"": ""2015-10-03T06:00:00Z""}"
7114,normalize,date_normalized,"{""event_date"": ""2015-09-27T06:00:00Z""}"
